name;z3-runtime;z3-result;cvc5-runtime;cvc5-result;z3-noodler-runtime;z3-noodler-b3b361a-result;z3-noodler-8dd2385-runtime;z3-noodler-8dd2385-result;z3-noodler-6724479-runtime;z3-noodler-6724479-result;z3-noodler-c680fa4-runtime;z3-noodler-c680fa4-result
../formulae/slent/slent_kaluza_1766_sink.smt2;0.0; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1285_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_107_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_331_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_870_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_780_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1896_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1544_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1402_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_675_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_958_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_991_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_443_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_733_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_219_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.05; sat;0.06; sat
../formulae/slent/slent_stranger_str_rep_17301_sink.smt2;0.02; unsat;0.07; unsat;1.74; unsat;1.78; unsat;1.63; unsat;0.18; unsat
../formulae/slent/slent_kaluza_60_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/slent/slent_kaluza_505_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1687_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_2182_sink.smt2;0.1; sat;0.04; sat;0.04; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_kaluza_1014_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_26404_sink.smt2;0.13; unsat;0.04; unsat;0.39; unsat;0.42; unsat;0.05; sat;1.13; unsat
../formulae/slent/slent_kaluza_768_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_418_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_903_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_304_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1565_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1753_sink.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1109_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_148_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.07; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_462_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_181_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_979_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_88_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_238_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_712_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_2992_sink.smt2;0.77; unsat;0.05; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1490_sink.smt2;0.02; sat;0.02; sat;0.01; sat;0.06; sat;0.05; sat;0.07; sat
../formulae/slent/slent_stranger_str_rep_20896_sink.smt2;0.58; unsat;19.76; unsat;0.73; unsat;0.75; unsat;6.64; unsat;TO;TO
../formulae/slent/slent_kaluza_1035_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_14053_sink.smt2;0.01; unsat;0.06; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1217_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1167_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1956_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/slent/slent_kaluza_706_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_55_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_19745_sink.smt2;39.33; unsat;TO;TO;1.27; unsat;1.27; unsat;TO;TO;0.85; unsat
../formulae/slent/slent_kaluza_689_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_640_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_476_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1092_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_310_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_917_sink.smt2;0.01; unsat;0.01; unsat;TO;TO;0.02; unsat;0.02; sat;0.02; unsat
../formulae/slent/slent_kaluza_126_sink.smt2;0.03; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_21006_sink.smt2;0.03; unsat;0.08; unsat;2.34; unsat;2.33; unsat;2.16; unsat;0.01; unsat
../formulae/slent/slent_kaluza_851_sink.smt2;0.0; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_540_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_25_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17172_sink.smt2;0.02; unsat;0.26; unsat;2.66; unsat;2.63; unsat;80.68; unsat;TO;TO
../formulae/slent/slent_kaluza_406_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_stranger_str_rep_17728_sink.smt2;0.03; unsat;0.07; unsat;2.25; unsat;2.23; unsat;1.93; unsat;0.17; unsat
../formulae/slent/slent_kaluza_6_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1051_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1098_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_967_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_156_sink.smt2;0.02; sat;0.02; sat;0.03; sat;0.07; sat;0.06; sat;0.06; sat
../formulae/slent/slent_kaluza_360_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_821_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_2174_sink.smt2;TO;TO;0.06; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1392_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1671_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_stranger_lan_rep_12941_sink.smt2;0.02; unsat;0.01; unsat;0.13; unsat;0.14; unsat;0.12; unsat;0.32; unsat
../formulae/slent/slent_kaluza_1209_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_9102_sink.smt2;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1386_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1981_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1179_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_31391_sink.smt2;TO;TO;0.1; sat;0.21; sat;0.19; sat;0.04; sat;0.09; sat
../formulae/slent/slent_kaluza_232_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.06; sat;0.07; sat;0.08; sat
../formulae/slent/slent_stranger_str_rep_21254_sink.smt2;0.02; unsat;0.06; unsat;1.25; unsat;1.21; unsat;1.16; unsat;0.03; unsat
../formulae/slent/slent_kaluza_82_sink.smt2;0.03; sat;0.06; sat;0.14; sat;TO;TO;TO;TO;TO;TO
../formulae/slent/slent_kaluza_374_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_468_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_142_sink.smt2;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_973_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.0; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1335_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1932_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1103_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1429_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1790_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_stranger_str_rep_20472_sink.smt2;0.03; unsat;0.08; unsat;2.5; unsat;2.61; unsat;1.93; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1045_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.0; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1874_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_624_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.03; unsat
../formulae/slent/slent_kaluza_412_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_138_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_12119_sink.smt2;0.02; unsat;0.05; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_281_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_762_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_248_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.07; sat;0.06; sat;0.08; sat
../formulae/slent/slent_kaluza_1534_sink.smt2;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1702_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1228_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1472_sink.smt2;0.02; unsat;0.01; unsat;TO;TO;0.01; unsat;0.02; sat;0.01; unsat
../formulae/slent/slent_kaluza_1644_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_814_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_213_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_739_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_17621_sink.smt2;0.06; sat;0.16; sat;0.08; sat;0.08; sat;0.08; sat;0.05; sat
../formulae/slent/slent_stranger_str_rep_3237_sink.smt2;TO;TO;0.04; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_480_sink.smt2;0.01; sat;0.02; sat;0.03; sat;0.06; sat;0.07; sat;0.07; sat
../formulae/slent/slent_kaluza_163_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_355_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1122_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1314_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1064_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1587_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_119_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_433_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_575_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_10_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_269_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_611_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_1246_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1888_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_388_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_177_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_19302_sink.smt2;TO;TO;TO;TO;0.05; sat;0.07; sat;0.06; sat;0.11; sat
../formulae/slent/slent_kaluza_207_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1650_sink.smt2;0.0; sat;0.0; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_1520_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1740_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_121_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_10934_sink.smt2;TO;TO;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/slent/slent_kaluza_251_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.07; sat;0.05; sat;0.06; sat
../formulae/slent/slent_kaluza_298_sink.smt2;0.01; unsat;0.06; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_28_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_2179_sink.smt2;0.12; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_19574_sink.smt2;0.02; unsat;0.07; unsat;0.81; unsat;0.8; unsat;0.74; unsat;0.02; unsat
../formulae/slent/slent_kaluza_465_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_21129_sink.smt2;0.68; unsat;19.54; unsat;1.59; unsat;0.65; unsat;1.44; unsat;TO;TO
../formulae/slent/slent_kaluza_379_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_46_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_523_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17327_sink.smt2;0.08; sat;0.16; sat;0.11; sat;0.1; sat;0.1; sat;0.08; sat
../formulae/slent/slent_kaluza_1497_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29462_sink.smt2;TO;TO;35.65; sat;0.05; sat;0.06; sat;0.06; sat;1.83; sat
../formulae/slent/slent_kaluza_1342_sink.smt2;0.01; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1803_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_1518_sink.smt2;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_590_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_559_sink.smt2;0.02; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/slent/slent_kaluza_904_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_135_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/slent/slent_stranger_str_rep_12114_sink.smt2;TO;TO;0.17; sat;0.35; sat;0.42; sat;0.61; sat;0.74; sat
../formulae/slent/slent_kaluza_1081_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1048_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_20539_sink.smt2;0.02; unsat;0.07; unsat;0.64; unsat;0.64; unsat;0.58; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1338_sink.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29903_sink.smt2;TO;TO;37.15; sat;0.06; sat;0.06; sat;0.06; sat;0.07; sat
../formulae/slent/slent_stranger_str_rep_18493_sink.smt2;0.07; sat;19.58; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/slent/slent_kaluza_391_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_358_sink.smt2;0.02; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_444_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_996_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/slent/slent_kaluza_819_sink.smt2;0.01; sat;0.02; sat;0.02; sat;0.06; sat;0.06; sat;0.07; sat
../formulae/slent/slent_kaluza_502_sink.smt2;0.02; unsat;0.0; unsat;TO;TO;0.02; unsat;0.02; sat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_8291_sink.smt2;0.01; unsat;0.05; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_1680_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1155_sink.smt2;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_29505_sink.smt2;0.02; unsat;0.07; unsat;0.73; unsat;0.73; unsat;0.65; unsat;0.87; unsat
../formulae/slent/slent_kaluza_1225_sink.smt2;0.01; unsat;0.01; unsat;0.03; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_25037_sink.smt2;TO;TO;0.06; sat;0.04; sat;0.04; sat;0.03; sat;0.05; sat
../formulae/slent/slent_kaluza_1539_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/slent/slent_kaluza_578_sink.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/slent/slent_kaluza_608_sink.smt2;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_322_sink.smt2;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat
../formulae/slent/slent_kaluza_114_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_925_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1775_sink.smt2;0.02; unsat;0.01; unsat;TO;TO;0.03; unsat;0.01; sat;0.02; unsat
../formulae/slent/slent_stranger_str_rep_30552_sink.smt2;0.02; unsat;0.03; unsat;0.23; unsat;0.23; unsat;0.04; sat;0.02; unsat
../formulae/slent/slent_kaluza_1069_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1543_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_1858_sink.smt2;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat
../formulae/slent/slent_kaluza_1319_sink.smt2;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_1411_sink.smt2;0.02; sat;0.02; sat;0.02; sat;0.07; sat;0.07; sat;0.06; sat
../formulae/slent/slent_stranger_str_rep_18974_sink.smt2;TO;TO;TO;TO;0.04; sat;0.04; sat;0.04; sat;0.09; sat
../formulae/slent/slent_kaluza_1885_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_kaluza_931_sink.smt2;0.02; sat;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/slent/slent_stranger_str_rep_17829_sink.smt2;0.03; unsat;0.07; unsat;0.8; unsat;0.82; unsat;0.73; unsat;0.98; unsat
../formulae/slent/slent_kaluza_100_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/slent/slent_stranger_str_rep_19719_sink.smt2;TO;TO;TO;TO;1.11; unsat;1.14; unsat;4.46; unsat;0.76; unsat
../formulae/slent/slent_stranger_str_rep_19233_sink.smt2;TO;TO;TO;TO;1.86; unsat;1.96; unsat;70.1; unsat;2.78; unsat
../formulae/slent/slent_kaluza_336_sink.smt2;0.02; sat;0.0; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_793_sink.smt2;0.01; sat;0.0; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/slent/slent_kaluza_270_sink.smt2;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
