name;noodler-4cdee77f-runtime;noodler-4cdee77f-version;noodler-4cdee77f-result;noodler-4cdee77f-time;noodler-4cdee77f-min-runtime;noodler-4cdee77f-min-version;noodler-4cdee77f-min-result;noodler-4cdee77f-min-time
../formulae/pyex-hard-z3-enum/smt/eq10165.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10166.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10167.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10168.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.51; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10169.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1017.txt.smt2;1.55; 4cdee77f; unsat; 0.07;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10170.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10171.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10172.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10173.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10174.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10175.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10176.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10177.txt.smt2;1.57; 4cdee77f; unsat; 0.07;1.54; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10178.txt.smt2;29.3; 4cdee77f; sat; 28.83;1.6; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10179.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1018.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.54; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10180.txt.smt2;55.07; 4cdee77f; sat; 55.2;1.57; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10181.txt.smt2;1.58; 4cdee77f; unsat; 0.07;1.55; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10182.txt.smt2;1.58; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10183.txt.smt2;1.53; 4cdee77f; unsat; 0.07;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10184.txt.smt2;1.58; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10185.txt.smt2;1.61; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10186.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10187.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10188.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.52; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10189.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1019.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10190.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10191.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.54; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10192.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10193.txt.smt2;TO;TO;TO;TO;1.59; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq10194.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10195.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10196.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10197.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10198.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10199.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq102.txt.smt2;1.89; 4cdee77f; unsat; 0.38;1.9; 4cdee77f; unsat; 0.38
../formulae/pyex-hard-z3-enum/smt/eq1020.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10200.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10201.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10202.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10203.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10204.txt.smt2;1.66; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10205.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10206.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10207.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10208.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10209.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1021.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10210.txt.smt2;1.62; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10211.txt.smt2;1.53; 4cdee77f;MISSING; 0.01;1.55; 4cdee77f;MISSING; 0.01
../formulae/pyex-hard-z3-enum/smt/eq10212.txt.smt2;18.05; 4cdee77f; sat; 17.14;1.67; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq10213.txt.smt2;27.27; 4cdee77f; sat; 26.71;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10214.txt.smt2;1.61; 4cdee77f; unsat; 0.07;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10215.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10216.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10217.txt.smt2;29.52; 4cdee77f; sat; 29.1;1.69; 4cdee77f; sat; 0.15
../formulae/pyex-hard-z3-enum/smt/eq10218.txt.smt2;47.57; 4cdee77f; sat; 47.81;1.67; 4cdee77f; sat; 0.14
../formulae/pyex-hard-z3-enum/smt/eq10219.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1022.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10220.txt.smt2;1.58; 4cdee77f; unsat; 0.07;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10221.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10222.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10223.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10224.txt.smt2;26.88; 4cdee77f; sat; 26.36;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10225.txt.smt2;49.36; 4cdee77f; sat; 49.58;1.6; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10226.txt.smt2;1.59; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10227.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10228.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10229.txt.smt2;1.62; 4cdee77f; unsat; 0.07;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1023.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10230.txt.smt2;1.53; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10231.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10232.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10233.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10234.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10235.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10236.txt.smt2;1.57; 4cdee77f; unsat; 0.07;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10237.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10238.txt.smt2;1.5; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10239.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1024.txt.smt2;1.52; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10240.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10241.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10242.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10243.txt.smt2;1.63; 4cdee77f; unsat; 0.07;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10244.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.65; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10245.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10246.txt.smt2;1.53; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10247.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.52; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10248.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10249.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1025.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10250.txt.smt2;49.82; 4cdee77f; sat; 50.13;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10251.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10252.txt.smt2;26.92; 4cdee77f; sat; 26.31;1.63; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10253.txt.smt2;1.59; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10254.txt.smt2;1.63; 4cdee77f; unsat; 0.07;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10255.txt.smt2;1.66; 4cdee77f; unsat; 0.07;1.56; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10256.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10257.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10258.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10259.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1026.txt.smt2;1.63; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10260.txt.smt2;49.29; 4cdee77f; sat; 49.58;1.57; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10261.txt.smt2;TO;TO;TO;TO;1.56; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq10262.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10263.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10264.txt.smt2;26.71; 4cdee77f; sat; 26.2;1.54; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10265.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.54; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10266.txt.smt2;TO;TO;TO;TO;1.54; 4cdee77f; sat; 0.11
../formulae/pyex-hard-z3-enum/smt/eq10267.txt.smt2;1.53; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10268.txt.smt2;1.55; 4cdee77f; unsat; 0.07;1.52; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10269.txt.smt2;1.55; 4cdee77f; unsat; 0.07;1.57; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq1027.txt.smt2;1.66; 4cdee77f; unsat; 0.08;1.53; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10270.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10271.txt.smt2;1.62; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10272.txt.smt2;1.62; 4cdee77f; unsat; 0.08;1.66; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10273.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10274.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10275.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10276.txt.smt2;1.55; 4cdee77f; unsat; 0.08;1.55; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10277.txt.smt2;1.61; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10278.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10279.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.56; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1028.txt.smt2;1.56; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10280.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10281.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.59; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10282.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10283.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10284.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10285.txt.smt2;1.57; 4cdee77f; unsat; 0.08;1.62; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10286.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10287.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10288.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10289.txt.smt2;1.67; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1029.txt.smt2;1.54; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10290.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10291.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10292.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10293.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10294.txt.smt2;1.59; 4cdee77f; unsat; 0.08;1.67; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10295.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10296.txt.smt2;1.64; 4cdee77f; unsat; 0.08;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10297.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10298.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10299.txt.smt2;1.58; 4cdee77f; unsat; 0.08;1.58; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq103.txt.smt2;1.87; 4cdee77f; unsat; 0.38;1.89; 4cdee77f; unsat; 0.37
../formulae/pyex-hard-z3-enum/smt/eq1030.txt.smt2;1.62; 4cdee77f; unsat; 0.07;1.57; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10300.txt.smt2;1.66; 4cdee77f; unsat; 0.1;1.65; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10301.txt.smt2;1.57; 4cdee77f; unsat; 0.1;1.62; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10302.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.58; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10303.txt.smt2;1.61; 4cdee77f; unsat; 0.1;1.59; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10304.txt.smt2;1.6; 4cdee77f; unsat; 0.1;1.69; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10305.txt.smt2;1.62; 4cdee77f; unsat; 0.1;1.69; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10306.txt.smt2;1.66; 4cdee77f; unsat; 0.1;1.58; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10307.txt.smt2;1.58; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10308.txt.smt2;1.58; 4cdee77f; unsat; 0.1;1.6; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10309.txt.smt2;1.53; 4cdee77f; unsat; 0.1;1.62; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq1031.txt.smt2;1.6; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10310.txt.smt2;1.63; 4cdee77f; unsat; 0.1;1.65; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10311.txt.smt2;1.58; 4cdee77f; unsat; 0.1;1.64; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10312.txt.smt2;TO;TO;TO;TO;1.72; 4cdee77f; sat; 0.19
../formulae/pyex-hard-z3-enum/smt/eq10313.txt.smt2;1.64; 4cdee77f; unsat; 0.1;1.62; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10314.txt.smt2;1.58; 4cdee77f; unsat; 0.1;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10315.txt.smt2;1.61; 4cdee77f; unsat; 0.1;1.61; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10316.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10317.txt.smt2;1.61; 4cdee77f; unsat; 0.13;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10318.txt.smt2;26.37; 4cdee77f; sat; 25.79;1.65; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq10319.txt.smt2;49.18; 4cdee77f; sat; 49.58;1.61; 4cdee77f; sat; 0.1
../formulae/pyex-hard-z3-enum/smt/eq1032.txt.smt2;1.54; 4cdee77f; unsat; 0.07;1.6; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10320.txt.smt2;TO;TO;TO;TO;1.57; 4cdee77f; sat; 0.13
../formulae/pyex-hard-z3-enum/smt/eq10321.txt.smt2;1.62; 4cdee77f; unsat; 0.09;1.55; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10322.txt.smt2;1.59; 4cdee77f; unsat; 0.09;1.57; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10323.txt.smt2;TO;TO;TO;TO;1.57; 4cdee77f; sat; 0.12
../formulae/pyex-hard-z3-enum/smt/eq10324.txt.smt2;TO;TO;TO;TO;1.7; 4cdee77f; sat; 0.16
../formulae/pyex-hard-z3-enum/smt/eq10325.txt.smt2;TO;TO;TO;TO;1.66; 4cdee77f; sat; 0.17
../formulae/pyex-hard-z3-enum/smt/eq10326.txt.smt2;1.63; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10327.txt.smt2;1.61; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10328.txt.smt2;1.64; 4cdee77f; unsat; 0.09;1.62; 4cdee77f; unsat; 0.09
../formulae/pyex-hard-z3-enum/smt/eq10329.txt.smt2;1.67; 4cdee77f; unsat; 0.09;1.63; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq1033.txt.smt2;1.64; 4cdee77f; unsat; 0.07;1.62; 4cdee77f; unsat; 0.07
../formulae/pyex-hard-z3-enum/smt/eq10330.txt.smt2;1.59; 4cdee77f; unsat; 0.09;1.64; 4cdee77f; unsat; 0.08
../formulae/pyex-hard-z3-enum/smt/eq10331.txt.smt2;1.6; 4cdee77f; unsat; 0.08;1.61; 4cdee77f; unsat; 0.09
