name;cvc4-runtime;cvc4-result;cvc5-runtime;cvc5-result;retro-runtime;retro-result;noodler-1c71b61d-min-runtime;noodler-1c71b61d-min-version;noodler-1c71b61d-min-result;noodler-1c71b61d-min-time;z3-runtime;z3-result;z3strRE-runtime;z3strRE-result;sloth-runtime;sloth-result;ostrich-runtime;ostrich-result;woorpje-runtime;woorpje-result;noodler-c69385be-min-runtime;noodler-c69385be-min-version;noodler-c69385be-min-result;noodler-c69385be-min-time
../formulae/woorpje/smt/04_track_179.smt;1.44; sat;8.0; sat;5.53; unsat;TO;TO;TO;TO;TO;TO;0.05; sat;TO;TO;19.85; sat;0.16; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_18.smt;0.03; sat;0.05; sat;0.21; sat;TO;TO;TO;TO;0.02; sat;0.03; sat;TO;TO;3.66; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_180.smt;0.39; unsat;0.42; unsat;TO;TO;2.26; 1c71b61d; unsat; 0.71;0.03; unsat;0.03; unsat;TO;TO;6.86; unsat;ERR;ERR;2.23; c69385be; unsat; 0.69
../formulae/woorpje/smt/04_track_181.smt;0.65; unsat;2.46; unsat;22.49; unsat;2.67; 1c71b61d; unsat; 1.14;0.04; unsat;0.03; unsat;TO;TO;9.84; unsat;ERR;ERR;2.62; c69385be; unsat; 1.12
../formulae/woorpje/smt/04_track_182.smt;0.15; sat;0.79; sat;6.35; unsat;TO;TO;TO;TO;0.14; sat;0.7; sat;TO;TO;5.83; sat;0.78; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_183.smt;0.59; unsat;2.03; unsat;30.06; unsat;2.52; 1c71b61d; unsat; 1.0;0.04; unsat;0.04; unsat;TO;TO;9.49; unsat;ERR;ERR;2.53; c69385be; unsat; 1.0
../formulae/woorpje/smt/04_track_184.smt;0.09; sat;0.2; sat;2.6; unsat;1.87; 1c71b61d; sat; 0.36;0.01; sat;0.01; sat;TO;TO;3.83; sat;0.01; sat;1.86; c69385be; sat; 0.36
../formulae/woorpje/smt/04_track_185.smt;0.64; sat;3.72; sat;5.08; unsat;TO;TO;TO;TO;0.03; sat;0.04; sat;TO;TO;15.1; sat;0.32; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_186.smt;1.08; sat;7.7; sat;19.55; unsat;TO;TO;TO;TO;0.51; sat;2.37; sat;TO;TO;30.85; sat;1.34; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_187.smt;0.24; unsat;0.22; unsat;TO;TO;2.06; 1c71b61d; unsat; 0.49;0.03; unsat;0.03; unsat;TO;TO;6.32; unsat;TO;TO;2.0; c69385be; unsat; 0.49
../formulae/woorpje/smt/04_track_188.smt;0.14; unsat;0.06; unsat;TO;TO;2.44; 1c71b61d; unsat; 0.93;0.01; unsat;0.02; unsat;TO;TO;5.59; unsat;TO;TO;2.48; c69385be; unsat; 0.93
../formulae/woorpje/smt/04_track_189.smt;0.92; sat;4.96; sat;11.08; unsat;TO;TO;TO;TO;0.28; sat;0.32; sat;TO;TO;31.5; sat;1.65; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_19.smt;0.09; unsat;0.08; unsat;8.27; unsat;1.74; 1c71b61d; unsat; 0.21;0.02; unsat;0.02; unsat;TO;TO;4.02; unsat;ERR;ERR;1.76; c69385be; unsat; 0.21
../formulae/woorpje/smt/04_track_190.smt;0.31; unsat;0.33; unsat;TO;TO;2.18; 1c71b61d; unsat; 0.63;0.04; unsat;0.03; unsat;TO;TO;6.81; unsat;ERR;ERR;2.14; c69385be; unsat; 0.62
../formulae/woorpje/smt/04_track_191.smt;0.06; unsat;0.08; unsat;4.86; unsat;1.69; 1c71b61d; unsat; 0.16;0.01; unsat;0.02; unsat;TO;TO;3.73; unsat;TO;TO;1.7; c69385be; unsat; 0.16
../formulae/woorpje/smt/04_track_192.smt;0.54; sat;3.11; sat;30.87; unsat;TO;TO;TO;TO;0.04; sat;0.03; sat;TO;TO;7.75; sat;8.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_193.smt;0.35; sat;2.69; sat;TO;TO;32.34; 1c71b61d; sat; 31.45;0.02; sat;0.02; sat;TO;TO;11.29; sat;0.23; sat;9.49; c69385be; sat; 8.17
../formulae/woorpje/smt/04_track_194.smt;0.39; unsat;3.87; unsat;5.28; unsat;2.38; 1c71b61d; unsat; 0.84;0.03; unsat;0.04; unsat;TO;TO;9.14; unsat;ERR;ERR;2.4; c69385be; unsat; 0.86
../formulae/woorpje/smt/04_track_195.smt;0.01; sat;0.01; sat;4.99; sat;1.59; 1c71b61d; sat; 0.09;0.01; sat;0.01; sat;1.98; sat;1.99; sat;0.01; sat;1.61; c69385be; sat; 0.09
../formulae/woorpje/smt/04_track_196.smt;0.01; sat;0.04; sat;0.23; sat;TO;TO;TO;TO;0.03; sat;0.01; sat;19.72; sat;4.1; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_197.smt;0.19; sat;0.67; sat;23.07; unsat;TO;TO;TO;TO;0.01; sat;0.01; sat;TO;TO;5.87; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_198.smt;0.12; sat;0.67; sat;TO;TO;TO;TO;TO;TO;0.01; sat;0.02; sat;TO;TO;6.21; sat;2.59; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_199.smt;0.77; sat;14.67; sat;9.56; unsat;TO;TO;TO;TO;0.39; sat;0.3; sat;TO;TO;43.72; sat;0.57; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_2.smt;0.05; sat;0.04; sat;6.97; unsat;2.1; 1c71b61d; sat; 0.52;0.02; sat;0.01; sat;4.01; sat;3.23; sat;0.01; sat;2.06; c69385be; sat; 0.53
../formulae/woorpje/smt/04_track_20.smt;0.22; sat;0.12; sat;9.45; unsat;2.97; 1c71b61d; sat; 1.44;0.02; sat;0.01; sat;TO;TO;5.27; sat;0.01; sat;2.87; c69385be; sat; 1.33
../formulae/woorpje/smt/04_track_200.smt;0.15; sat;0.58; sat;TO;TO;TO;TO;TO;TO;1.26; sat;1.61; sat;TO;TO;5.2; sat;1.27; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_21.smt;0.15; unsat;0.1; unsat;46.18; unsat;1.94; 1c71b61d; unsat; 0.39;0.02; unsat;0.02; unsat;TO;TO;5.28; unsat;ERR;ERR;1.89; c69385be; unsat; 0.39
../formulae/woorpje/smt/04_track_22.smt;1.34; unsat;11.92; unsat;TO;TO;4.29; 1c71b61d; unsat; 2.75;0.08; unsat;0.08; unsat;TO;TO;20.29; unsat;ERR;ERR;4.17; c69385be; unsat; 2.66
../formulae/woorpje/smt/04_track_23.smt;0.05; unsat;0.04; unsat;TO;TO;1.59; 1c71b61d; unsat; 0.11;0.01; unsat;0.01; unsat;TO;TO;3.09; unsat;TO;TO;1.66; c69385be; unsat; 0.11
../formulae/woorpje/smt/04_track_24.smt;0.36; unsat;0.58; unsat;48.6; unsat;2.13; 1c71b61d; unsat; 0.6;0.03; unsat;0.03; unsat;TO;TO;6.93; unsat;ERR;ERR;2.1; c69385be; unsat; 0.6
../formulae/woorpje/smt/04_track_25.smt;0.26; unsat;0.17; unsat;TO;TO;2.08; 1c71b61d; unsat; 0.54;0.03; unsat;0.03; unsat;TO;TO;6.26; unsat;ERR;ERR;2.06; c69385be; unsat; 0.54
../formulae/woorpje/smt/04_track_26.smt;0.33; sat;11.74; sat;1.99; unsat;TO;TO;TO;TO;1.32; sat;0.04; sat;TO;TO;17.0; sat;0.26; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_27.smt;0.21; unsat;0.12; unsat;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;TO;TO;8.87; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_28.smt;0.56; sat;7.62; sat;15.05; unsat;TO;TO;TO;TO;0.03; sat;0.03; sat;TO;TO;20.15; sat;0.2; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_29.smt;0.02; sat;0.03; sat;4.41; unsat;1.99; 1c71b61d; sat; 0.48;0.02; sat;0.01; sat;5.51; sat;2.97; sat;0.04; sat;1.94; c69385be; sat; 0.42
../formulae/woorpje/smt/04_track_3.smt;0.03; sat;0.06; sat;6.16; unsat;1.77; 1c71b61d; sat; 0.21;0.02; sat;0.01; sat;3.08; sat;2.8; sat;0.01; sat;1.77; c69385be; sat; 0.21
../formulae/woorpje/smt/04_track_30.smt;0.04; sat;0.04; sat;7.33; unsat;1.96; 1c71b61d; sat; 0.47;0.01; sat;0.01; sat;4.83; sat;3.27; sat;0.01; sat;1.93; c69385be; sat; 0.46
../formulae/woorpje/smt/04_track_31.smt;0.31; unsat;0.55; unsat;TO;TO;2.1; 1c71b61d; unsat; 0.56;0.02; unsat;0.04; unsat;TO;TO;6.79; unsat;ERR;ERR;2.08; c69385be; unsat; 0.56
../formulae/woorpje/smt/04_track_32.smt;0.13; sat;0.08; sat;TO;TO;8.94; 1c71b61d; sat; 7.44;0.06; sat;0.05; sat;TO;TO;15.59; sat;0.04; sat;5.16; c69385be; sat; 3.69
../formulae/woorpje/smt/04_track_33.smt;0.27; unsat;0.16; unsat;TO;TO;2.2; 1c71b61d; unsat; 0.63;0.02; unsat;0.02; unsat;TO;TO;5.62; unsat;ERR;ERR;2.18; c69385be; unsat; 0.63
../formulae/woorpje/smt/04_track_34.smt;0.09; sat;0.88; sat;0.32; unsat;TO;TO;TO;TO;0.03; sat;0.03; sat;TO;TO;7.25; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_35.smt;0.1; sat;0.05; sat;14.79; unsat;2.48; 1c71b61d; sat; 0.94;0.02; sat;0.02; sat;TO;TO;4.64; sat;0.01; sat;2.57; c69385be; sat; 1.06
../formulae/woorpje/smt/04_track_36.smt;0.22; sat;0.32; sat;4.91; unsat;TO;TO;TO;TO;0.01; sat;0.01; sat;TO;TO;5.82; sat;0.01; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_37.smt;0.69; unsat;3.69; unsat;18.41; unsat;2.89; 1c71b61d; unsat; 1.36;0.05; unsat;0.03; unsat;TO;TO;11.39; unsat;ERR;ERR;2.89; c69385be; unsat; 1.33
../formulae/woorpje/smt/04_track_38.smt;1.35; sat;19.79; sat;30.75; unsat;TO;TO;TO;TO;1.35; sat;3.4; sat;TO;TO;44.13; sat;3.31; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_39.smt;0.05; sat;0.06; sat;2.51; unsat;2.08; 1c71b61d; sat; 0.54;0.01; sat;0.01; sat;36.75; sat;3.71; sat;0.01; sat;2.06; c69385be; sat; 0.54
../formulae/woorpje/smt/04_track_4.smt;0.09; unsat;0.86; unsat;12.75; unsat;1.73; 1c71b61d; unsat; 0.24;0.01; unsat;0.01; unsat;TO;TO;5.15; unsat;ERR;ERR;1.76; c69385be; unsat; 0.24
../formulae/woorpje/smt/04_track_40.smt;1.74; sat;4.11; sat;31.09; unsat;TO;TO;TO;TO;1.15; sat;10.97; sat;TO;TO;TO;TO;2.13; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_41.smt;0.86; sat;2.26; sat;24.94; unsat;TO;TO;TO;TO;0.04; sat;0.03; sat;TO;TO;12.05; sat;0.21; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_42.smt;0.29; sat;0.27; sat;TO;TO;4.98; 1c71b61d; sat; 3.44;0.01; sat;0.02; sat;TO;TO;6.1; sat;0.02; sat;3.87; c69385be; sat; 2.43
../formulae/woorpje/smt/04_track_43.smt;0.11; sat;0.06; sat;13.33; unsat;2.24; 1c71b61d; sat; 0.73;0.01; sat;0.01; sat;TO;TO;5.99; sat;0.01; sat;2.42; c69385be; sat; 0.86
../formulae/woorpje/smt/04_track_44.smt;0.04; unsat;0.03; unsat;9.18; unsat;1.65; 1c71b61d; unsat; 0.12;0.01; unsat;0.02; unsat;48.18; OOM;3.4; unsat;ERR;ERR;1.63; c69385be; unsat; 0.13
../formulae/woorpje/smt/04_track_45.smt;0.09; unsat;0.15; unsat;6.53; unsat;1.77; 1c71b61d; unsat; 0.22;0.01; unsat;0.02; unsat;TO;TO;4.44; unsat;ERR;ERR;1.74; c69385be; unsat; 0.22
../formulae/woorpje/smt/04_track_46.smt;0.8; unsat;1.84; unsat;TO;TO;2.81; 1c71b61d; unsat; 1.29;0.06; unsat;0.07; unsat;TO;TO;10.56; unsat;TO;TO;2.88; c69385be; unsat; 1.27
../formulae/woorpje/smt/04_track_47.smt;0.35; unsat;0.72; unsat;53.49; unsat;2.08; 1c71b61d; unsat; 0.55;0.02; unsat;0.02; unsat;TO;TO;6.77; unsat;ERR;ERR;2.14; c69385be; unsat; 0.55
../formulae/woorpje/smt/04_track_48.smt;0.88; sat;4.45; sat;12.72; unsat;TO;TO;TO;TO;0.24; sat;0.15; sat;TO;TO;29.8; sat;0.23; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_49.smt;0.07; sat;0.39; sat;0.28; unsat;TO;TO;TO;TO;0.03; sat;0.03; sat;TO;TO;10.52; sat;0.09; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_5.smt;0.02; sat;0.02; sat;TO;TO;2.65; 1c71b61d; sat; 1.07;0.02; sat;0.01; sat;TO;TO;3.68; sat;0.43; sat;7.54; c69385be; sat; 6.03
../formulae/woorpje/smt/04_track_50.smt;0.41; unsat;0.68; unsat;28.76; unsat;2.31; 1c71b61d; unsat; 0.73;0.03; unsat;0.02; unsat;TO;TO;6.86; unsat;ERR;ERR;2.34; c69385be; unsat; 0.73
../formulae/woorpje/smt/04_track_51.smt;0.06; unsat;0.05; unsat;4.27; unsat;1.72; 1c71b61d; unsat; 0.17;0.02; unsat;0.02; unsat;TO;TO;3.66; unsat;ERR;ERR;1.71; c69385be; unsat; 0.17
../formulae/woorpje/smt/04_track_52.smt;0.22; unsat;0.17; unsat;TO;TO;2.01; 1c71b61d; unsat; 0.48;0.03; unsat;0.04; unsat;TO;TO;5.84; unsat;ERR;ERR;2.0; c69385be; unsat; 0.48
../formulae/woorpje/smt/04_track_53.smt;1.95; unsat;18.87; unsat;TO;TO;5.69; 1c71b61d; unsat; 4.08;0.11; unsat;0.13; unsat;TO;TO;27.1; unsat;TO;TO;5.51; c69385be; unsat; 3.95
../formulae/woorpje/smt/04_track_54.smt;0.18; sat;0.45; sat;3.57; unsat;TO;TO;TO;TO;0.02; sat;0.02; sat;TO;TO;6.18; sat;0.02; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_55.smt;3.09; sat;5.68; sat;TO;TO;TO;TO;TO;TO;0.13; sat;1.41; sat;TO;TO;13.43; sat;8.79; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_56.smt;0.17; unsat;0.09; unsat;TO;TO;1.97; 1c71b61d; unsat; 0.48;0.03; unsat;0.04; unsat;TO;TO;5.64; unsat;TO;TO;1.99; c69385be; unsat; 0.48
../formulae/woorpje/smt/04_track_57.smt;0.45; unsat;0.29; unsat;TO;TO;6.55; 1c71b61d; unsat; 5.09;0.01; unsat;0.02; unsat;TO;TO;6.78; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_58.smt;0.17; sat;0.16; sat;7.09; unsat;2.49; 1c71b61d; sat; 0.94;0.02; sat;0.01; sat;TO;TO;5.17; sat;0.01; sat;2.46; c69385be; sat; 1.0
../formulae/woorpje/smt/04_track_59.smt;0.06; unsat;0.04; unsat;32.3; unsat;1.95; 1c71b61d; sat; 0.43;0.01; unsat;0.02; unsat;TO;TO;3.95; unsat;TO;TO;2.0; c69385be; unsat; 0.48
../formulae/woorpje/smt/04_track_6.smt;0.05; sat;0.13; sat;2.32; unsat;TO;TO;TO;TO;0.01; sat;0.01; sat;TO;TO;4.13; sat;0.04; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_60.smt;0.03; unsat;0.02; unsat;5.02; unsat;1.84; 1c71b61d; sat; 0.32;0.01; unsat;0.01; unsat;TO;TO;2.83; unsat;TO;TO;1.9; c69385be; unsat; 0.35
../formulae/woorpje/smt/04_track_61.smt;0.32; unsat;0.44; unsat;TO;TO;2.2; 1c71b61d; unsat; 0.64;0.04; unsat;0.03; unsat;TO;TO;6.95; unsat;ERR;ERR;2.15; c69385be; unsat; 0.63
../formulae/woorpje/smt/04_track_62.smt;0.13; sat;0.77; sat;TO;TO;TO;TO;TO;TO;0.03; sat;0.01; sat;TO;TO;6.55; sat;0.05; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_63.smt;1.16; sat;5.45; sat;TO;TO;TO;TO;TO;TO;0.93; sat;3.78; sat;TO;TO;37.57; sat;3.67; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_64.smt;0.28; unsat;0.17; unsat;TO;TO;2.22; 1c71b61d; unsat; 0.62;0.04; unsat;0.04; unsat;TO;TO;6.64; unsat;TO;TO;2.13; c69385be; unsat; 0.62
../formulae/woorpje/smt/04_track_65.smt;0.03; sat;0.03; sat;2.28; unsat;1.8; 1c71b61d; sat; 0.29;0.01; sat;0.01; sat;3.0; sat;2.8; sat;0.01; sat;1.81; c69385be; sat; 0.29
../formulae/woorpje/smt/04_track_66.smt;0.12; sat;0.86; sat;0.86; unsat;TO;TO;TO;TO;0.07; sat;0.07; sat;TO;TO;7.18; sat;0.1; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_67.smt;0.2; sat;0.11; sat;TO;TO;21.72; 1c71b61d; sat; 20.25;0.03; sat;0.02; sat;TO;TO;6.14; sat;0.04; sat;5.35; c69385be; sat; 3.81
../formulae/woorpje/smt/04_track_68.smt;0.15; unsat;4.72; unsat;2.79; unsat;2.31; 1c71b61d; unsat; 0.75;0.03; unsat;0.02; unsat;TO;TO;8.99; unsat;ERR;ERR;2.29; c69385be; unsat; 0.75
../formulae/woorpje/smt/04_track_69.smt;0.48; unsat;0.94; unsat;TO;TO;8.36; 1c71b61d; unsat; 6.92;0.04; unsat;0.03; unsat;TO;TO;9.54; unsat;ERR;ERR;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_7.smt;0.01; sat;0.01; sat;8.16; unsat;1.79; 1c71b61d; sat; 0.23;0.0; sat;0.01; sat;3.91; sat;2.74; sat;0.32; sat;1.71; c69385be; sat; 0.23
../formulae/woorpje/smt/04_track_70.smt;0.21; unsat;0.19; unsat;48.78; unsat;1.93; 1c71b61d; unsat; 0.41;0.03; unsat;0.02; unsat;TO;TO;5.64; unsat;ERR;ERR;1.93; c69385be; unsat; 0.41
../formulae/woorpje/smt/04_track_71.smt;0.64; unsat;1.2; unsat;TO;TO;2.67; 1c71b61d; unsat; 1.12;0.04; unsat;0.04; unsat;TO;TO;9.11; unsat;ERR;ERR;2.68; c69385be; unsat; 1.12
../formulae/woorpje/smt/04_track_72.smt;0.14; unsat;0.11; unsat;9.55; unsat;1.81; 1c71b61d; unsat; 0.27;0.02; unsat;0.02; unsat;TO;TO;4.76; unsat;ERR;ERR;1.81; c69385be; unsat; 0.27
../formulae/woorpje/smt/04_track_73.smt;0.04; sat;0.03; sat;8.41; unsat;1.81; 1c71b61d; sat; 0.25;0.04; sat;0.4; sat;TO;TO;6.76; sat;0.01; sat;1.79; c69385be; sat; 0.28
../formulae/woorpje/smt/04_track_74.smt;0.38; unsat;0.62; unsat;42.95; unsat;2.13; 1c71b61d; unsat; 0.63;0.03; unsat;0.02; unsat;TO;TO;6.95; unsat;ERR;ERR;2.2; c69385be; unsat; 0.64
../formulae/woorpje/smt/04_track_75.smt;0.26; sat;10.33; sat;0.48; unsat;TO;TO;TO;TO;0.33; sat;0.11; sat;TO;TO;19.94; sat;0.19; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_76.smt;0.4; unsat;1.99; unsat;TO;TO;2.25; 1c71b61d; unsat; 0.76;0.03; unsat;0.03; unsat;TO;TO;8.22; unsat;TO;TO;2.28; c69385be; unsat; 0.76
../formulae/woorpje/smt/04_track_77.smt;0.38; unsat;0.22; unsat;TO;TO;2.31; 1c71b61d; unsat; 0.75;0.03; unsat;0.02; unsat;TO;TO;6.32; unsat;ERR;ERR;2.23; c69385be; unsat; 0.73
../formulae/woorpje/smt/04_track_78.smt;0.3; unsat;0.15; unsat;TO;TO;TO;TO;TO;TO;0.02; unsat;0.04; unsat;TO;TO;7.43; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_79.smt;0.8; unsat;1.76; unsat;TO;TO;TO;TO;TO;TO;0.06; unsat;0.07; unsat;TO;TO;13.3; unsat;TO;TO;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_8.smt;0.01; sat;0.0; sat;0.18; sat;1.61; 1c71b61d; sat; 0.04;0.01; sat;0.01; sat;1.87; sat;2.5; sat;0.01; sat;1.58; c69385be; sat; 0.04
../formulae/woorpje/smt/04_track_80.smt;0.07; unsat;0.07; unsat;14.36; unsat;1.78; 1c71b61d; unsat; 0.22;0.02; unsat;0.02; unsat;TO;TO;4.22; unsat;ERR;ERR;1.7; c69385be; unsat; 0.22
../formulae/woorpje/smt/04_track_81.smt;0.3; unsat;0.16; unsat;TO;TO;2.25; 1c71b61d; unsat; 0.71;0.05; unsat;0.04; unsat;TO;TO;6.4; unsat;ERR;ERR;2.18; c69385be; unsat; 0.71
../formulae/woorpje/smt/04_track_82.smt;0.33; unsat;0.25; unsat;TO;TO;2.15; 1c71b61d; unsat; 0.64;0.03; unsat;0.03; unsat;TO;TO;6.62; unsat;ERR;ERR;2.15; c69385be; unsat; 0.63
../formulae/woorpje/smt/04_track_83.smt;0.3; unsat;0.13; unsat;TO;TO;22.82; 1c71b61d; unsat; 21.38;0.04; unsat;0.04; unsat;TO;TO;7.4; unsat;TO;TO;7.76; c69385be; unsat; 6.28
../formulae/woorpje/smt/04_track_84.smt;0.62; unsat;2.36; unsat;TO;TO;2.8; 1c71b61d; unsat; 1.29;0.04; unsat;0.04; unsat;TO;TO;10.36; unsat;ERR;ERR;2.82; c69385be; unsat; 1.26
../formulae/woorpje/smt/04_track_85.smt;0.41; unsat;2.08; unsat;8.81; unsat;2.36; 1c71b61d; unsat; 0.77;0.03; unsat;0.03; unsat;TO;TO;8.06; unsat;ERR;ERR;2.28; c69385be; unsat; 0.78
../formulae/woorpje/smt/04_track_86.smt;1.12; unsat;13.45; unsat;32.89; unsat;4.56; 1c71b61d; unsat; 3.0;0.07; unsat;0.07; unsat;TO;TO;22.25; unsat;ERR;ERR;4.54; c69385be; unsat; 2.98
../formulae/woorpje/smt/04_track_87.smt;0.06; sat;0.03; sat;3.48; unsat;2.17; 1c71b61d; sat; 0.58;0.02; sat;0.01; sat;TO;TO;3.73; sat;0.02; sat;2.15; c69385be; sat; 0.65
../formulae/woorpje/smt/04_track_88.smt;0.95; unsat;5.04; unsat;TO;TO;3.4; 1c71b61d; unsat; 1.85;0.06; unsat;0.06; unsat;TO;TO;13.7; unsat;ERR;ERR;3.4; c69385be; unsat; 1.84
../formulae/woorpje/smt/04_track_89.smt;0.45; unsat;0.84; unsat;TO;TO;2.42; 1c71b61d; unsat; 0.82;0.05; unsat;0.04; unsat;TO;TO;8.07; unsat;ERR;ERR;2.39; c69385be; unsat; 0.81
../formulae/woorpje/smt/04_track_9.smt;0.1; sat;0.75; sat;0.27; unsat;TO;TO;TO;TO;0.15; sat;0.09; sat;TO;TO;13.33; sat;0.26; sat;TO;TO;TO;TO
../formulae/woorpje/smt/04_track_90.smt;0.85; unsat;0.64; unsat;TO;TO;3.03; 1c71b61d; unsat; 1.45;0.05; unsat;0.06; unsat;TO;TO;9.1; unsat;ERR;ERR;3.01; c69385be; unsat; 1.42
../formulae/woorpje/smt/04_track_91.smt;0.06; unsat;0.09; unsat;53.88; unsat;1.72; 1c71b61d; unsat; 0.16;0.02; unsat;0.02; unsat;TO;TO;3.95; unsat;TO;TO;1.68; c69385be; unsat; 0.16
../formulae/woorpje/smt/04_track_92.smt;0.07; unsat;0.04; unsat;TO;TO;1.65; 1c71b61d; unsat; 0.15;0.01; unsat;0.01; unsat;TO;TO;3.44; unsat;ERR;ERR;1.74; c69385be; unsat; 0.15
../formulae/woorpje/smt/04_track_93.smt;0.01; sat;0.0; sat;TO;TO;2.43; 1c71b61d; sat; 0.89;0.01; sat;0.01; sat;27.39; sat;2.57; sat;0.0; sat;1.72; c69385be; sat; 0.12
../formulae/woorpje/smt/04_track_94.smt;0.11; sat;0.06; sat;TO;TO;3.62; 1c71b61d; sat; 2.13;0.1; sat;0.12; sat;TO;TO;8.42; sat;0.01; sat;3.72; c69385be; sat; 2.17
../formulae/woorpje/smt/04_track_95.smt;0.4; unsat;0.45; unsat;TO;TO;2.32; 1c71b61d; unsat; 0.76;0.05; unsat;0.05; unsat;TO;TO;7.2; unsat;TO;TO;2.3; c69385be; unsat; 0.78
../formulae/woorpje/smt/04_track_96.smt;0.1; unsat;0.08; unsat;11.72; unsat;1.78; 1c71b61d; unsat; 0.24;0.02; unsat;0.01; unsat;TO;TO;4.69; unsat;ERR;ERR;1.83; c69385be; unsat; 0.25
../formulae/woorpje/smt/04_track_97.smt;0.12; sat;0.12; sat;1.34; unsat;2.63; 1c71b61d; sat; 1.12;0.01; sat;0.01; sat;TO;TO;4.63; sat;0.01; sat;3.33; c69385be; sat; 1.93
../formulae/woorpje/smt/04_track_98.smt;0.05; unsat;0.02; unsat;19.38; unsat;2.05; 1c71b61d; unsat; 0.53;0.02; unsat;0.01; unsat;10.15; unsat;2.75; unsat;ERR;ERR;2.02; c69385be; unsat; 0.52
../formulae/woorpje/smt/04_track_99.smt;1.87; sat;12.53; sat;18.53; unsat;TO;TO;TO;TO;0.49; sat;0.39; sat;TO;TO;43.36; sat;2.49; sat;TO;TO;TO;TO
../formulae/woorpje/smt/05_track_1.smt;0.02; sat;0.02; sat;ERR;ERR;1.55; 1c71b61d; unknown; 0.02;0.02; sat;0.01; sat;TO;TO;5.67; sat;0.01; sat;1.56; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_10.smt;0.02; sat;0.05; sat;ERR;ERR;1.58; 1c71b61d; unknown; 0.03;0.02; sat;0.03; sat;TO;TO;5.32; sat;0.01; sat;1.56; c69385be; unknown; 0.03
../formulae/woorpje/smt/05_track_100.smt;0.08; sat;0.05; sat;ERR;ERR;1.56; 1c71b61d; unknown; 0.02;0.08; sat;0.1; sat;TO;TO;4.69; sat;0.02; sat;1.5; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_101.smt;0.04; sat;0.08; sat;0.19; unsat;1.53; 1c71b61d; unknown; 0.02;0.02; sat;0.02; sat;TO;TO;12.8; sat;0.01; sat;1.56; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_102.smt;0.04; sat;0.07; sat;ERR;ERR;1.6; 1c71b61d; unknown; 0.02;0.07; sat;0.15; sat;TO;TO;4.3; sat;0.03; sat;1.59; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_103.smt;0.03; sat;0.01; sat;ERR;ERR;1.58; 1c71b61d; unknown; 0.02;0.01; sat;0.01; sat;TO;TO;5.6; sat;0.01; sat;1.52; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_104.smt;0.04; sat;0.02; sat;ERR;ERR;1.5; 1c71b61d; unknown; 0.01;0.07; sat;0.07; sat;TO;TO;3.49; sat;0.01; sat;1.52; c69385be; unknown; 0.02
../formulae/woorpje/smt/05_track_105.smt;0.03; sat;0.03; sat;ERR;ERR;1.54; 1c71b61d; unknown; 0.02;0.1; sat;TO;TO;TO;TO;5.15; sat;0.01; sat;1.59; c69385be; unknown; 0.02
